v0,N,dpsi_deg,vstar
250,32,44,302.2
250,32,46,302.2
250,32,48,302.2
250,32,50,302.2
250,32,52,302.2
250,32,54,302.2
250,32,56,302.2
250,32,58,302.2
250,32,60,302.2
250,32,62,302.2
250,32,64,302.2
250,32,66,302.2
250,32,68,302.2
250,32,70,302.2
250,32,72,300.7
250,32,74,302.2
250,32,76,302.2
250,32,78,302.2
250,32,80,302.2
250,32,82,300.7
250,32,84,302.2
250,32,86,302.2
250,32,88,302.2
250,32,90,302.2
250,32,92,302.2
250,32,94,300.7
250,32,96,302.2
250,32,98,302.2
250,32,100,302.2
250,32,102,302.2
250,32,104,302.2
250,32,106,302.2
250,32,108,302.2
250,32,110,302.2
250,32,112,302.2
250,32,114,302.2
250,32,116,302.2
250,32,118,302.2
250,32,120,302.2
250,32,122,302.2
250,32,124,302.2
250,32,126,302.2
250,32,128,302.2
250,32,130,302.2
250,32,132,300.7
250,32,134,300.7
250,32,136,299.8
250,32,138,299.8
250,32,140,299.2
250,32,142,299.7
250,32,144,299.8
250,32,146,297.7
250,32,148,298.9
250,32,150,298.9
250,32,152,298.9
250,32,154,299.0
250,32,156,298.8
250,32,158,297.3
250,32,160,299.0
250,32,162,299.8
250,32,164,297.7
250,32,166,298.8
250,32,168,299.3
250,32,170,299.3
250,32,172,302.2
250,32,174,302.2
250,32,176,299.6
250,32,178,299.8
250,32,180,297.9
250,34,0,305.1
250,34,2,305.1
250,34,4,305.1
250,34,6,305.1
250,34,8,305.1
250,34,10,305.1
250,34,12,305.1
250,34,14,305.1
250,34,16,305.1
250,34,18,305.1
250,34,20,305.1
250,34,22,305.1
250,34,24,305.1
250,34,26,305.1
250,34,28,305.1
250,34,30,305.1
250,34,32,305.1
250,34,34,305.1
250,34,36,305.1
250,34,38,305.1
250,34,40,305.1
250,34,42,305.1
250,34,44,305.1
250,34,46,305.1
250,34,48,305.1
250,34,50,305.1
250,34,52,305.1
250,34,54,305.1
250,34,56,305.1
250,34,58,305.1
250,34,60,305.1
250,34,62,305.1
250,34,64,305.1
250,34,66,305.1
250,34,68,305.1
250,34,70,303.6
250,34,72,305.1
250,34,74,305.1
250,34,76,305.1
250,34,78,305.1
250,34,80,305.1
250,34,82,305.1
250,34,84,305.1
250,34,86,305.1
250,34,88,305.1
250,34,90,305.1
250,34,92,305.1
250,34,94,305.1
250,34,96,303.6
250,34,98,305.1
250,34,100,305.1
250,34,102,305.1
250,34,104,305.1
250,34,106,305.1
250,34,108,305.1
250,34,110,305.1
250,34,112,305.1
250,34,114,305.1
250,34,116,305.1
250,34,118,305.1
250,34,120,305.1
250,34,122,305.1
250,34,124,305.1
250,34,126,305.1
250,34,128,305.1
250,34,130,303.6
250,34,132,303.6
250,34,134,303.6
250,34,136,305.1
250,34,138,302.8
250,34,140,305.1
250,34,142,305.1
250,34,144,303.6
250,34,146,303.6
250,34,148,301.7
250,34,150,302.2
250,34,152,302.8
250,34,154,302.2
250,34,156,301.9
250,34,158,301.9
250,34,160,300.6
250,34,162,302.8
250,34,164,303.6
250,34,166,302.2
250,34,168,302.3
250,34,170,301.3
250,34,172,305.1
250,34,174,302.2
250,34,176,302.6
250,34,178,302.7
250,34,180,302.7
250,36,0,308.1
250,36,2,308.1
250,36,4,308.1
250,36,6,308.1
250,36,8,308.1
250,36,10,308.1
250,36,12,308.1
250,36,14,308.1
250,36,16,308.1
250,36,18,308.1
250,36,20,308.1
250,36,22,308.1
250,36,24,308.1
250,36,26,308.1
250,36,28,308.1
250,36,30,308.1
250,36,32,308.1
250,36,34,308.1
250,36,36,308.1
250,36,38,308.1
250,36,40,308.1
250,36,42,308.1
250,36,44,308.1
250,36,46,308.1
250,36,48,308.1
250,36,50,308.1
250,36,52,308.1
250,36,54,308.1
250,36,56,308.1
250,36,58,308.1
250,36,60,308.1
250,36,62,308.1
250,36,64,308.1
250,36,66,308.1
250,36,68,308.1
250,36,70,308.1
250,36,72,308.1
250,36,74,308.1
250,36,76,308.1
250,36,78,308.1
250,36,80,308.1
250,36,82,308.1
250,36,84,308.1
250,36,86,308.1
250,36,88,308.1
250,36,90,308.1
250,36,92,308.1
250,36,94,308.1
250,36,96,308.1
250,36,98,308.1
250,36,100,308.1
250,36,102,308.1
250,36,104,308.1
250,36,106,308.1
250,36,108,308.1
250,36,110,308.1
250,36,112,308.1
250,36,114,308.1
250,36,116,308.1
250,36,118,308.1
250,36,120,308.1
250,36,122,308.1
250,36,124,308.1
250,36,126,308.1
250,36,128,306.6
250,36,130,306.6
250,36,132,308.1
250,36,134,308.1
250,36,136,306.6
250,36,138,308.1
250,36,140,308.1
250,36,142,308.1
250,36,144,308.1
250,36,146,308.1
250,36,148,305.7
250,36,150,305.6
250,36,152,308.1
250,36,154,306.6
250,36,156,306.6
250,36,158,306.6
250,36,160,305.0
250,36,162,306.6
250,36,164,306.6
250,36,166,305.2
250,36,168,305.2
250,36,170,304.9
250,36,172,308.1
250,36,174,305.4
250,36,176,304.3
250,36,178,306.6
250,36,180,306.6
250,38,0,311.0
250,38,2,311.0
250,38,4,311.0
250,38,6,311.0
250,38,8,311.0
250,38,10,311.0
250,38,12,311.0
250,38,14,311.0
250,38,16,311.0
250,38,18,311.0
250,38,20,311.0
250,38,22,311.0
250,38,24,311.0
250,38,26,311.0
250,38,28,311.0
250,38,30,311.0
250,38,32,311.0
250,38,34,311.0
250,38,36,311.0
250,38,38,311.0
250,38,40,311.0
250,38,42,311.0
250,38,44,311.0
250,38,46,311.0
250,38,48,311.0
250,38,50,311.0
250,38,52,311.0
250,38,54,311.0
250,38,56,311.0
250,38,58,311.0
250,38,60,311.0
250,38,62,311.0
250,38,64,311.0
250,38,66,311.0
250,38,68,311.0
250,38,70,311.0
250,38,72,311.0
250,38,74,311.0
250,38,76,311.0
250,38,78,311.0
250,38,80,311.0
250,38,82,311.0
250,38,84,311.0
250,38,86,311.0
250,38,88,311.0
250,38,90,311.0
250,38,92,311.0
250,38,94,311.0
250,38,96,311.0
250,38,98,311.0
250,38,100,311.0
250,38,102,311.0
250,38,104,311.0
250,38,106,311.0
250,38,108,311.0
250,38,110,311.0
250,38,112,311.0
250,38,114,311.0
250,38,116,311.0
250,38,118,311.0
250,38,120,311.0
250,38,122,311.0
250,38,124,311.0
250,38,126,311.0
250,38,128,311.0
250,38,130,311.0
250,38,132,311.0
250,38,134,311.0
250,38,136,311.0
250,38,138,311.0
250,38,140,311.0
250,38,142,311.0
250,38,144,311.0
250,38,146,311.0
250,38,148,311.0
250,38,150,311.0
250,38,152,311.0
250,38,154,309.5
250,38,156,309.5
250,38,158,311.0
250,38,160,311.0
250,38,162,311.0
250,38,164,309.5
250,38,166,308.1
250,38,168,308.0
250,38,170,309.5
250,38,172,311.0
250,38,174,308.7
250,38,176,308.2
250,38,178,308.6
250,38,180,309.5
250,40,0,313.8
250,40,2,313.8
250,40,4,313.8
250,40,6,313.8
250,40,8,313.8
250,40,10,313.8
250,40,12,313.8
250,40,14,313.8
250,40,16,313.8
250,40,18,313.8
250,40,20,313.8
250,40,22,313.8
250,40,24,313.8
250,40,26,313.8
250,40,28,313.8
250,40,30,313.8
250,40,32,313.8
250,40,34,313.8
250,40,36,313.8
250,40,38,313.8
250,40,40,313.8
250,40,42,313.8
250,40,44,313.8
250,40,46,313.8
250,40,48,313.8
250,40,50,313.8
250,40,52,313.8
250,40,54,313.8
250,40,56,313.8
250,40,58,313.8
250,40,60,313.8
250,40,62,313.8
250,40,64,313.8
250,40,66,313.8
250,40,68,313.8
250,40,70,313.8
250,40,72,313.8
250,40,74,313.8
250,40,76,313.8
250,40,78,313.8
250,40,80,313.8
250,40,82,313.8
250,40,84,313.8
250,40,86,313.8
250,40,88,313.8
250,40,90,313.8
250,40,92,313.8
250,40,94,313.8
250,40,96,313.8
250,40,98,313.8
250,40,100,313.8
250,40,102,313.8
250,40,104,313.8
250,40,106,313.8
250,40,108,313.8
250,40,110,313.8
250,40,112,313.8
250,40,114,313.8
250,40,116,313.8
250,40,118,313.8
250,40,120,313.8
250,40,122,313.8
250,40,124,313.8
250,40,126,313.8
250,40,128,313.8
250,40,130,313.8
250,40,132,313.8
250,40,134,313.8
250,40,136,313.8
250,40,138,313.8
250,40,140,313.8
250,40,142,313.8
250,40,144,313.8
250,40,146,313.8
250,40,148,313.8
250,40,150,313.8
250,40,152,313.8
250,40,154,313.8
250,40,156,312.4
250,40,158,313.8
250,40,160,313.8
250,40,162,313.8
250,40,164,313.8
250,40,166,313.8
250,40,168,313.8
250,40,170,313.8
250,40,172,313.8
250,40,174,311.6
250,40,176,313.8
250,40,178,312.4
250,40,180,312.4
250,42,0,316.7
250,42,2,316.7
250,42,4,316.7
250,42,6,316.7
250,42,8,316.7
250,42,10,316.7
250,42,12,316.7
250,42,14,316.7
250,42,16,316.7
250,42,18,316.7
250,42,20,316.7
250,42,22,316.7
250,42,24,316.7
250,42,26,316.7
250,42,28,316.7
250,42,30,316.7
250,42,32,316.7
250,42,34,316.7
250,42,36,316.7
250,42,38,316.7
250,42,40,316.7
250,42,42,316.7
250,42,44,316.7
250,42,46,316.7
250,42,48,316.7
250,42,50,316.7
250,42,52,316.7
250,42,54,316.7
250,42,56,316.7
250,42,58,316.7
250,42,60,316.7
250,42,62,316.7
250,42,64,316.7
250,42,66,316.7
250,42,68,316.7
250,42,70,316.7
250,42,72,316.7
250,42,74,316.7
250,42,76,316.7
250,42,78,316.7
250,42,80,316.7
250,42,82,316.7
250,42,84,316.7
250,42,86,316.7
250,42,88,316.7
250,42,90,316.7
250,42,92,316.7
250,42,94,316.7
250,42,96,316.7
250,42,98,316.7
250,42,100,316.7
250,42,102,316.7
250,42,104,316.7
250,42,106,316.7
250,42,108,316.7
250,42,110,316.7
250,42,112,316.7
250,42,114,316.7
250,42,116,316.7
250,42,118,316.7
250,42,120,316.7
250,42,122,316.7
250,42,124,316.7
250,42,126,316.7
250,42,128,316.7
250,42,130,316.7
250,42,132,316.7
250,42,134,316.7
250,42,136,316.7
250,42,138,316.7
250,42,140,316.7
250,42,142,316.7
250,42,144,316.7
250,42,146,316.7
250,42,148,316.7
250,42,150,316.7
250,42,152,316.7
250,42,154,316.7
250,42,156,316.7
250,42,158,316.7
250,42,160,316.7
250,42,162,316.7
250,42,164,316.7
250,42,166,316.7
250,42,168,316.7
250,42,170,316.7
250,42,172,316.7
250,42,174,316.7
250,42,176,316.7
250,42,178,316.7
250,42,180,316.7
250,44,0,319.5
250,44,2,319.5
250,44,4,319.5
250,44,6,319.5
250,44,8,319.5
250,44,10,319.5
250,44,12,319.5
250,44,14,319.5
250,44,16,319.5
250,44,18,319.5
250,44,20,319.5
250,44,22,319.5
250,44,24,319.5
250,44,26,319.5
250,44,28,319.5
250,44,30,319.5
250,44,32,319.5
250,44,34,319.5
250,44,36,319.5
250,44,38,319.5
250,44,40,319.5
250,44,42,319.5
250,44,44,319.5
250,44,46,319.5
250,44,48,319.5
250,44,50,319.5
250,44,52,319.5
250,44,54,319.5
250,44,56,319.5
250,44,58,319.5
250,44,60,319.5
250,44,62,319.5
250,44,64,319.5
250,44,66,319.5
250,44,68,319.5
250,44,70,319.5
250,44,72,319.5
250,44,74,319.5
250,44,76,319.5
250,44,78,319.5
250,44,80,319.5
250,44,82,319.5
250,44,84,319.5
250,44,86,319.5
250,44,88,319.5
250,44,90,319.5
250,44,92,319.5
250,44,94,319.5
250,44,96,319.5
250,44,98,319.5
250,44,100,319.5
250,44,102,319.5
250,44,104,319.5
250,44,106,319.5
250,44,108,319.5
250,44,110,319.5
250,44,112,319.5
250,44,114,319.5
250,44,116,319.5
250,44,118,319.5
250,44,120,319.5
250,44,122,319.5
250,44,124,319.5
250,44,126,319.5
250,44,128,319.5
250,44,130,319.5
250,44,132,319.5
250,44,134,319.5
250,44,136,319.5
250,44,138,319.5
250,44,140,319.5
250,44,142,319.5
250,44,144,319.5
250,44,146,319.5
250,44,148,319.5
250,44,150,319.5
250,44,152,319.5
250,44,154,319.5
250,44,156,319.5
250,44,158,319.5
250,44,160,319.5
250,44,162,319.5
250,44,164,319.5
250,44,166,319.5
250,44,168,319.5
250,44,170,319.5
250,44,172,319.5
250,44,174,319.5
250,44,176,319.5
250,44,178,319.5
250,44,180,319.5
250,46,0,322.3
250,46,2,322.3
250,46,4,322.3
250,46,6,322.3
250,46,8,322.3
250,46,10,322.3
250,46,12,322.3
250,46,14,322.3
250,46,16,322.3
250,46,18,322.3
250,46,20,322.3
250,46,22,322.3
250,46,24,322.3
250,46,26,322.3
250,46,28,322.3
250,46,30,322.3
250,46,32,322.3
250,46,34,322.3
250,46,36,322.3
250,46,38,322.3
250,46,40,322.3
250,46,42,322.3
250,46,44,322.3
250,46,46,322.3
250,46,48,322.3
250,46,50,322.3
250,46,52,322.3
250,46,54,322.3
250,46,56,322.3
250,46,58,322.3
250,46,60,322.3
250,46,62,322.3
250,46,64,322.3
250,46,66,322.3
250,46,68,322.3
250,46,70,322.3
250,46,72,322.3
250,46,74,322.3
250,46,76,322.3
250,46,78,322.3
250,46,80,322.3
250,46,82,322.3
250,46,84,322.3
250,46,86,322.3
250,46,88,322.3
250,46,90,322.3
250,46,92,322.3
250,46,94,322.3
250,46,96,322.3
250,46,98,322.3
250,46,100,322.3
250,46,102,322.3
250,46,104,322.3
250,46,106,322.3
250,46,108,322.3
250,46,110,322.3
250,46,112,322.3
250,46,114,322.3
250,46,116,322.3
250,46,118,322.3
250,46,120,322.3
250,46,122,322.3
250,46,124,322.3
250,46,126,322.3
250,46,128,322.3
250,46,130,322.3
250,46,132,322.3
250,46,134,322.3
250,46,136,322.3
250,46,138,322.3
250,46,140,322.3
250,46,142,322.3
250,46,144,322.3
250,46,146,322.3
250,46,148,322.3
250,46,150,322.3
250,46,152,322.3
250,46,154,322.3
250,46,156,322.3
250,46,158,322.3
250,46,160,322.3
250,46,162,322.3
250,46,164,322.3
250,46,166,322.3
250,46,168,322.3
250,46,170,322.3
250,46,172,322.3
250,46,174,322.3
250,46,176,322.3
250,46,178,322.3
250,46,180,322.3
250,48,0,325.1
250,48,2,325.1
250,48,4,325.1
250,48,6,325.1
250,48,8,325.1
250,48,10,325.1
250,48,12,325.1
250,48,14,325.1
250,48,16,325.1
250,48,18,325.1
250,48,20,325.1
250,48,22,325.1
250,48,24,325.1
250,48,26,325.1
250,48,28,325.1
250,48,30,325.1
250,48,32,325.1
250,48,34,325.1
250,48,36,325.1
250,48,38,325.1
250,48,40,325.1
250,48,42,325.1
250,48,44,325.1
250,48,46,325.1
250,48,48,325.1
250,48,50,325.1
250,48,52,325.1
250,48,54,325.1
250,48,56,325.1
250,48,58,325.1
250,48,60,325.1
250,48,62,325.1
250,48,64,325.1
250,48,66,325.1
250,48,68,325.1
250,48,70,325.1
250,48,72,325.1
250,48,74,325.1
250,48,76,325.1
250,48,78,325.1
250,48,80,325.1
250,48,82,325.1
250,48,84,325.1
250,48,86,325.1
250,48,88,325.1
250,48,90,325.1
250,48,92,325.1
250,48,94,325.1
250,48,96,325.1
250,48,98,325.1
250,48,100,325.1
250,48,102,325.1
250,48,104,325.1
250,48,106,325.1
250,48,108,325.1
250,48,110,325.1
250,48,112,325.1
250,48,114,325.1
250,48,116,325.1
250,48,118,325.1
250,48,120,325.1
250,48,122,325.1
250,48,124,325.1
250,48,126,325.1
250,48,128,325.1
250,48,130,325.1
250,48,132,325.1
250,48,134,325.1
250,48,136,325.1
250,48,138,325.1
250,48,140,325.1
250,48,142,325.1
250,48,144,325.1
250,48,146,325.1
250,48,148,325.1
250,48,150,325.1
250,48,152,325.1
250,48,154,325.1
250,48,156,325.1
250,48,158,325.1
250,48,160,325.1
250,48,162,325.1
250,48,164,325.1
250,48,166,325.1
250,48,168,325.1
250,48,170,325.1
250,48,172,325.1
250,48,174,325.1
250,48,176,325.1
250,48,178,325.1
250,48,180,325.1
250,50,0,327.9
250,50,2,327.9
250,50,4,327.9
250,50,6,327.9
250,50,8,327.9
250,50,10,327.9
250,50,12,327.9
250,50,14,327.9
250,50,16,327.9
250,50,18,327.9
250,50,20,327.9
250,50,22,327.9
250,50,24,327.9
250,50,26,327.9
250,50,28,327.9
250,50,30,327.9
250,50,32,327.9
250,50,34,327.9
250,50,36,327.9
250,50,38,327.9
250,50,40,327.9
250,50,42,327.9
250,50,44,327.9
250,50,46,327.9
250,50,48,327.9
250,50,50,327.9
250,50,52,327.9
250,50,54,327.9
250,50,56,327.9
250,50,58,327.9
250,50,60,327.9
250,50,62,327.9
250,50,64,327.9
250,50,66,327.9
250,50,68,327.9
250,50,70,327.9
250,50,72,327.9
250,50,74,327.9
250,50,76,327.9
250,50,78,327.9
250,50,80,327.9
250,50,82,327.9
250,50,84,327.9
250,50,86,327.9
250,50,88,327.9
250,50,90,327.9
250,50,92,327.9
250,50,94,327.9
250,50,96,327.9
250,50,98,327.9
250,50,100,327.9
250,50,102,327.9
250,50,104,327.9
250,50,106,327.9
250,50,108,327.9
250,50,110,327.9
250,50,112,327.9
250,50,114,327.9
250,50,116,327.9
250,50,118,327.9
250,50,120,327.9
250,50,122,327.9
250,50,124,327.9
250,50,126,327.9
250,50,128,327.9
250,50,130,327.9
250,50,132,327.9
250,50,134,327.9
250,50,136,327.9
250,50,138,327.9
250,50,140,327.9
250,50,142,327.9
250,50,144,327.9
250,50,146,327.9
250,50,148,327.9
250,50,150,327.9
250,50,152,327.9
250,50,154,327.9
250,50,156,327.9
250,50,158,327.9
250,50,160,327.9
250,50,162,327.9
250,50,164,327.9
250,50,166,327.9
250,50,168,327.9
250,50,170,327.9
250,50,172,327.9
250,50,174,327.9
250,50,176,327.9
250,50,178,327.9
250,50,180,327.9
250,52,0,330.6
250,52,2,330.6
250,52,4,330.6
250,52,6,330.6
250,52,8,330.6
250,52,10,330.6
250,52,12,330.6
250,52,14,330.6
250,52,16,330.6
250,52,18,330.6
250,52,20,330.6
250,52,22,330.6
250,52,24,330.6
250,52,26,330.6
250,52,28,330.6
250,52,30,330.6
250,52,32,330.6
250,52,34,330.6
250,52,36,330.6
250,52,38,330.6
250,52,40,330.6
250,52,42,330.6
250,52,44,330.6
250,52,46,330.6
250,52,48,330.6
250,52,50,330.6
250,52,52,330.6
250,52,54,330.6
250,52,56,330.6
250,52,58,330.6
250,52,60,330.6
250,52,62,330.6
250,52,64,330.6
250,52,66,330.6
250,52,68,330.6
250,52,70,330.6
250,52,72,330.6
250,52,74,330.6
250,52,76,330.6
250,52,78,330.6
250,52,80,330.6
250,52,82,330.6
250,52,84,330.6
250,52,86,330.6
250,52,88,330.6
250,52,90,330.6
250,52,92,330.6
250,52,94,330.6
250,52,96,330.6
250,52,98,330.6
250,52,100,330.6
250,52,102,330.6
250,52,104,330.6
250,52,106,330.6
250,52,108,330.6
250,52,110,330.6
250,52,112,330.6
250,52,114,330.6
250,52,116,330.6
250,52,118,330.6
250,52,120,330.6
250,52,122,330.6
250,52,124,330.6
250,52,126,330.6
250,52,128,330.6
250,52,130,330.6
250,52,132,330.6
250,52,134,330.6
250,52,136,330.6
250,52,138,330.6
250,52,140,330.6
250,52,142,330.6
250,52,144,330.6
250,52,146,330.6
250,52,148,330.6
250,52,150,330.6
250,52,152,330.6
250,52,154,330.6
250,52,156,330.6
250,52,158,330.6
250,52,160,330.6
250,52,162,330.6
250,52,164,330.6
250,52,166,330.6
250,52,168,330.6
250,52,170,330.6
250,52,172,330.6
250,52,174,330.6
250,52,176,330.6
250,52,178,330.6
250,52,180,330.6
250,54,0,333.3
250,54,2,333.3
250,54,4,333.3
250,54,6,333.3
250,54,8,333.3
250,54,10,333.3
250,54,12,333.3
250,54,14,333.3
250,54,16,333.3
250,54,18,333.3
250,54,20,333.3
250,54,22,333.3
250,54,24,333.3
250,54,26,333.3
250,54,28,333.3
250,54,30,333.3
250,54,32,333.3
250,54,34,333.3
250,54,36,333.3
250,54,38,333.3
250,54,40,333.3
250,54,42,333.3
250,54,44,333.3
250,54,46,333.3
250,54,48,333.3
250,54,50,333.3
250,54,52,333.3
250,54,54,333.3
250,54,56,333.3
250,54,58,333.3
250,54,60,333.3
250,54,62,333.3
250,54,64,333.3
250,54,66,333.3
250,54,68,333.3
250,54,70,333.3
250,54,72,333.3
250,54,74,333.3
250,54,76,333.3
250,54,78,333.3
250,54,80,333.3
250,54,82,333.3
250,54,84,333.3
250,54,86,333.3
250,54,88,333.3
250,54,90,333.3
250,54,92,333.3
250,54,94,333.3
250,54,96,333.3
250,54,98,333.3
250,54,100,333.3
250,54,102,333.3
250,54,104,333.3
250,54,106,333.3
250,54,108,333.3
250,54,110,333.3
250,54,112,333.3
250,54,114,333.3
250,54,116,333.3
250,54,118,333.3
250,54,120,333.3
250,54,122,333.3
250,54,124,333.3
250,54,126,333.3
250,54,128,333.3
250,54,130,333.3
250,54,132,333.3
250,54,134,333.3
250,54,136,333.3
250,54,138,333.3
250,54,140,333.3
250,54,142,333.3
250,54,144,333.3
250,54,146,333.3
250,54,148,333.3
250,54,150,333.3
250,54,152,333.3
250,54,154,333.3
250,54,156,333.3
250,54,158,333.3
250,54,160,333.3
250,54,162,333.3
250,54,164,333.3
250,54,166,333.3
250,54,168,333.3
250,54,170,333.3
250,54,172,333.3
250,54,174,333.3
250,54,176,333.3
250,54,178,333.3
250,54,180,333.3
250,56,0,336.0
250,56,2,336.0
250,56,4,336.0
250,56,6,336.0
250,56,8,336.0
250,56,10,336.0
250,56,12,336.0
250,56,14,336.0
250,56,16,336.0
250,56,18,336.0
250,56,20,336.0
250,56,22,336.0
250,56,24,336.0
250,56,26,336.0
250,56,28,336.0
250,56,30,336.0
250,56,32,336.0
250,56,34,336.0
250,56,36,336.0
250,56,38,336.0
250,56,40,336.0
250,56,42,336.0
250,56,44,336.0
250,56,46,336.0
250,56,48,336.0
250,56,50,336.0
250,56,52,336.0
250,56,54,336.0
250,56,56,336.0
250,56,58,336.0
250,56,60,336.0
250,56,62,336.0
250,56,64,336.0
250,56,66,336.0
250,56,68,336.0
250,56,70,336.0
250,56,72,336.0
250,56,74,336.0
250,56,76,336.0
250,56,78,336.0
250,56,80,336.0
250,56,82,336.0
250,56,84,336.0
250,56,86,336.0
250,56,88,336.0
250,56,90,336.0
250,56,92,336.0
250,56,94,336.0
250,56,96,336.0
250,56,98,336.0
250,56,100,336.0
250,56,102,336.0
250,56,104,336.0
250,56,106,336.0
250,56,108,336.0
250,56,110,336.0
250,56,112,336.0
250,56,114,336.0
250,56,116,336.0
250,56,118,336.0
250,56,120,336.0
250,56,122,336.0
250,56,124,336.0
250,56,126,336.0
250,56,128,336.0
250,56,130,336.0
250,56,132,336.0
250,56,134,336.0
250,56,136,336.0
250,56,138,336.0
250,56,140,336.0
250,56,142,336.0
250,56,144,336.0
250,56,146,336.0
250,56,148,336.0
250,56,150,336.0
250,56,152,336.0
250,56,154,336.0
250,56,156,336.0
250,56,158,336.0
250,56,160,336.0
250,56,162,336.0
250,56,164,336.0
250,56,166,336.0
250,56,168,336.0
250,56,170,336.0
250,56,172,336.0
250,56,174,336.0
250,56,176,336.0
250,56,178,336.0
250,56,180,336.0
250,58,0,338.7
250,58,2,338.7
250,58,4,338.7
250,58,6,338.7
250,58,8,338.7
250,58,10,338.7
250,58,12,338.7
250,58,14,338.7
250,58,16,338.7
250,58,18,338.7
250,58,20,338.7
250,58,22,338.7
250,58,24,338.7
250,58,26,338.7
250,58,28,338.7
250,58,30,338.7
250,58,32,338.7
250,58,34,338.7
250,58,36,338.7
250,58,38,338.7
250,58,40,338.7
250,58,42,338.7
250,58,44,338.7
250,58,46,338.7
250,58,48,338.7
250,58,50,338.7
250,58,52,338.7
250,58,54,338.7
250,58,56,338.7
250,58,58,338.7
250,58,60,338.7
250,58,62,338.7
250,58,64,338.7
250,58,66,338.7
250,58,68,338.7
250,58,70,338.7
250,58,72,338.7
250,58,74,338.7
250,58,76,338.7
250,58,78,338.7
250,58,80,338.7
250,58,82,338.7
250,58,84,338.7
250,58,86,338.7
250,58,88,338.7
250,58,90,338.7
250,58,92,338.7
250,58,94,338.7
250,58,96,338.7
250,58,98,338.7
250,58,100,338.7
250,58,102,338.7
250,58,104,338.7
250,58,106,338.7
250,58,108,338.7
250,58,110,338.7
250,58,112,338.7
250,58,114,338.7
250,58,116,338.7
250,58,118,338.7
250,58,120,338.7
250,58,122,338.7
250,58,124,338.7
250,58,126,338.7
250,58,128,338.7
250,58,130,338.7
250,58,132,338.7
250,58,134,338.7
250,58,136,338.7
250,58,138,338.7
250,58,140,338.7
250,58,142,338.7
250,58,144,338.7
250,58,146,338.7
250,58,148,338.7
250,58,150,338.7
250,58,152,338.7
250,58,154,338.7
250,58,156,338.7
250,58,158,338.7
250,58,160,338.7
250,58,162,338.7
250,58,164,338.7
250,58,166,338.7
250,58,168,338.7
250,58,170,338.7
250,58,172,338.7
250,58,174,338.7
250,58,176,338.7
250,58,178,338.7
250,58,180,338.7
250,60,0,341.3
250,60,2,341.3
250,60,4,341.3
250,60,6,341.3
250,60,8,341.3
250,60,10,341.3
250,60,12,341.3
250,60,14,341.3
250,60,16,341.3
250,60,18,341.3
250,60,20,341.3
250,60,22,341.3
250,60,24,341.3
250,60,26,341.3
250,60,28,341.3
250,60,30,341.3
250,60,32,341.3
250,60,34,341.3
250,60,36,341.3
250,60,38,341.3
250,60,40,341.3
250,60,42,341.3
250,60,44,341.3
250,60,46,341.3
250,60,48,341.3
250,60,50,341.3
250,60,52,341.3
250,60,54,341.3
250,60,56,341.3
250,60,58,341.3
250,60,60,341.3
250,60,62,341.3
250,60,64,341.3
250,60,66,341.3
250,60,68,341.3
250,60,70,341.3
250,60,72,341.3
250,60,74,341.3
250,60,76,341.3
250,60,78,341.3
250,60,80,341.3
250,60,82,341.3
250,60,84,341.3
250,60,86,341.3
250,60,88,341.3
250,60,90,341.3
250,60,92,341.3
250,60,94,341.3
250,60,96,341.3
250,60,98,341.3
250,60,100,341.3
250,60,102,341.3
250,60,104,341.3
250,60,106,341.3
250,60,108,341.3
250,60,110,341.3
250,60,112,341.3
250,60,114,341.3
250,60,116,341.3
250,60,118,341.3
250,60,120,341.3
250,60,122,341.3
250,60,124,341.3
250,60,126,341.3
250,60,128,341.3
250,60,130,341.3
250,60,132,341.3
250,60,134,341.3
250,60,136,341.3
250,60,138,341.3
250,60,140,341.3
250,60,142,341.3
250,60,144,341.3
250,60,146,341.3
250,60,148,341.3
250,60,150,341.3
250,60,152,341.3
250,60,154,341.3
250,60,156,341.3
250,60,158,341.3
250,60,160,341.3
250,60,162,341.3
250,60,164,341.3
250,60,166,341.3
250,60,168,341.3
250,60,170,341.3
250,60,172,341.3
250,60,174,341.3
250,60,176,341.3
250,60,178,341.3
250,60,180,341.3
250,62,0,343.9
250,62,2,343.9
250,62,4,343.9
250,62,6,343.9
250,62,8,343.9
250,62,10,343.9
250,62,12,343.9
250,62,14,343.9
250,62,16,343.9
250,62,18,343.9
250,62,20,343.9
250,62,22,343.9
250,62,24,343.9
250,62,26,343.9
250,62,28,343.9
250,62,30,343.9
250,62,32,343.9
250,62,34,343.9
250,62,36,343.9
250,62,38,343.9
250,62,40,343.9
250,62,42,343.9
250,62,44,343.9
250,62,46,343.9
250,62,48,343.9
250,62,50,343.9
250,62,52,343.9
250,62,54,343.9
250,62,56,343.9
250,62,58,343.9
250,62,60,343.9
250,62,62,343.9
250,62,64,343.9
250,62,66,343.9
250,62,68,343.9
250,62,70,343.9
250,62,72,343.9
250,62,74,343.9
250,62,76,343.9
250,62,78,343.9
250,62,80,343.9
250,62,82,343.9
